area_id,area_name,area_type,year,female_full_time_median_earnings,female_median_earnings,male_full_time_median_earnings,male_median_earnings,median_earnings,median_earnings_bachelor_degree,median_earnings_graduate_or_professional_degree,median_earnings_high_school,median_earnings_less_than_high_school,median_earnings_some_college_or_associates,percent_with_earnings_10000_to_14999,percent_with_earnings_15000_to_24999,percent_with_earnings_1_to_9999,percent_with_earnings_25000_to_34999,percent_with_earnings_35000_to_49999,percent_with_earnings_50000_to_64999,percent_with_earnings_65000_to_74999,percent_with_earnings_75000_to_99999,percent_with_earnings_over_100000
1600000US3111475,Crookston- NE,region.place,2013,31136,30227,26250,26250,27083,0,0,0,0,31136,0,0,5,90,0,0,0,5,0
1600000US3134650,Norman- NE,region.place,2013,25625,4750,43750,36250,21250,0,0,48036,0,10625,0,31.6,0,21.1,47.4,0,0,0,0
1600000US3147080,Steinauer- NE,region.place,2013,41667,40208,40833,40833,40417,0,0,27500,0,41250,0,0,8.3,0,91.7,0,0,0,0
1600000US3123410,Hubbell- NE,region.place,2013,14500,13958,21667,22083,17500,0,0,23750,0,13750,35.7,21.4,7.1,21.4,14.3,0,0,0,0
1600000US3111860,Cushing- NE,region.place,2013,0,12292,38214,38214,33036,0,0,32361,0,32857,0,3.1,0,50,43.8,3.1,0,0,0
1600000US3100205,Abie- NE,region.place,2013,21667,21667,52857,52857,31250,23750,0,41250,0,22292,0,25,6.8,27.3,6.8,15.9,0,18.2,0
1600000US3121765,Hazard- NE,region.place,2013,34219,33594,26250,25313,31250,33750,0,23750,0,0,0,21.2,0,42.4,15.2,0,9.1,9.1,3
1600000US3129175,Lorton- NE,region.place,2013,21000,16786,41250,41250,17321,46250,0,33750,0,18125,0,40,16,12,12,8,8,4,0
1600000US3107975,Carleton- NE,region.place,2013,35625,17500,30000,28750,26875,0,76250,8750,0,30000,4.3,17.4,0,30.4,21.7,17.4,0,0,8.7
1600000US3153415,Winslow- NE,region.place,2013,22321,20893,36667,36458,27917,0,0,24375,0,31250,0,21.2,0,18.2,60.6,0,0,0,0
1600000US3148340,Tamora- NE,region.place,2013,0,0,0,22045,20114,0,0,20909,0,0,0,0,0,0,0,0,0,0,100
1600000US3148690,Thayer- NE,region.place,2013,26875,26875,47708,43750,33500,21875,0,47813,37917,33750,0,15.4,0,34.6,38.5,11.5,0,0,0
1600000US3151630,Waterbury- NE,region.place,2013,21750,9000,39375,33125,20795,40417,0,22031,0,33750,0,36.4,0,18.2,40.9,0,0,0,4.5
1600000US3120750,Hamlet- NE,region.place,2013,27500,19375,40417,40417,27083,0,0,0,0,36250,0,19,14.3,14.3,33.3,19,0,0,0
1600000US3114520,Edison- NE,region.place,2013,16250,16000,32083,30417,16250,0,0,6875,0,15625,12.5,31.3,12.5,18.8,18.8,0,6.3,0,0
1600000US3126875,Lewiston- NE,region.place,2013,0,29167,36250,29375,29250,41250,0,24500,0,0,0,27.8,0,11.1,50,0,0,11.1,0
1600000US3135770,Odessa- NE,region.place,2013,0,11094,47083,47083,42917,0,0,46250,0,24583,28.6,10.7,0,0,32.1,0,0,28.6,0
1600000US3126630,Leshara- NE,region.place,2013,31250,27500,73750,69375,32188,0,0,26875,0,46875,0,5.9,0,35.3,17.6,5.9,5.9,29.4,0
1600000US3142145,Rogers- NE,region.place,2013,35833,19375,48333,41250,35313,0,0,37083,7500,28750,0,10,5,0,55,10,20,0,0
1600000US3123725,Inavale- NE,region.place,2013,0,27500,0,0,9583,0,0,0,0,5625,10,0,0,0,50,40,0,0,0
1600000US3152330,Westerville- NE,region.place,2013,0,7679,0,64063,8571,0,0,0,0,9286,0,0,0,0,0,44.4,55.6,0,0
1600000US3120680,Halsey- NE,region.place,2013,64375,70000,108750,58125,64063,63750,0,38750,0,0,0,4.5,0,0,13.6,27.3,0,18.2,36.4
1600000US3143755,Saronville- NE,region.place,2013,27250,23750,40938,40313,26607,40750,0,28750,0,13750,7.7,0,3.8,30.8,46.2,0,7.7,3.8,0
1600000US3141375,Richland- NE,region.place,2013,0,7917,50000,31250,11250,0,0,16250,0,25000,8.3,0,8.3,16.7,16.7,50,0,0,0
1600000US3111055,Crab Orchard- NE,region.place,2013,0,11354,38125,37656,30417,0,0,30313,0,30625,0,0,0,44.4,44.4,11.1,0,0,0
1600000US3153345,Winnetoon- NE,region.place,2013,16719,15781,34583,32917,21250,0,0,21875,0,32500,3.1,31.3,6.3,25,15.6,0,18.8,0,0
1600000US3142285,Roscoe- NE,region.place,2013,0,0,0,47976,40417,0,0,0,0,29265,0,0,0,37.8,53.3,8.9,0,0,0
1600000US3133985,Nenzel- NE,region.place,2013,24583,24375,101250,53750,49688,0,52500,0,0,48438,0,37.5,4.2,0,16.7,29.2,0,0,12.5
1600000US3142495,Royal- NE,region.place,2013,0,21250,35694,35417,27500,0,0,22500,0,36250,5.3,31.6,0,5.3,57.9,0,0,0,0
1600000US3147220,Stockham- NE,region.place,2013,30625,13750,52813,36250,30417,0,0,23750,30625,30000,0,18.8,0,18.8,25,25,0,0,12.5
1600000US3141235,Reynolds- NE,region.place,2013,0,11250,26667,25625,25208,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3120960,Harbine- NE,region.place,2013,23250,23000,50417,44688,24750,0,0,22500,0,29250,3.8,38.5,0,11.5,19.2,15.4,0,3.8,7.7
1600000US3125405,Kilgore- NE,region.place,2013,25750,23750,36875,32500,26429,31250,0,77083,0,23750,0,22.2,0,38.9,11.1,0,5.6,0,22.2
1600000US3130940,Martinsburg- NE,region.place,2013,28438,23333,40000,26250,23333,0,0,28125,0,4583,0,26.7,0,26.7,33.3,13.3,0,0,0
1600000US3109655,Clinton- NE,region.place,2013,32917,32917,40625,34375,33500,0,0,31250,0,34000,0,0,0,58.3,16.7,0,0,25,0
1600000US3126315,La Platte- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US3101920,Archer- NE,region.place,2013,0,0,17321,17321,15000,0,0,16786,0,0,50,26.9,0,23.1,0,0,0,0,0
1600000US3106400,Bristow- NE,region.place,2013,21250,21364,14464,23750,21477,31250,0,21591,0,22500,26.9,30.8,7.7,15.4,7.7,0,0,3.8,7.7
1600000US3125510,King Lake- NE,region.place,2013,0,0,0,0,98750,0,0,0,0,0,0,0,0,0,0,0,0,68,32
1600000US3115885,Enders- NE,region.place,2013,0,0,0,6607,6607,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3153555,Wood Lake- NE,region.place,2013,0,18750,14196,14196,14453,19375,0,0,0,18750,46.7,13.3,13.3,16.7,10,0,0,0,0
1600000US3121030,Harrisburg- NE,region.place,2013,19063,12500,0,23295,19821,0,0,17917,0,0,0,58.3,8.3,33.3,0,0,0,0,0
1600000US3129155,Loretto- NE,region.place,2013,0,0,0,0,28631,0,0,0,0,0,0,0,0,0,100,0,0,0,0
1600000US3140325,Preston- NE,region.place,2013,0,0,29821,29821,29107,0,0,29107,0,0,0,13.3,0,46.7,40,0,0,0,0
1600000US3104160,Belvidere- NE,region.place,2013,20417,21667,0,21406,21477,0,0,0,0,22917,0,81.8,0,9.1,0,9.1,0,0,0
1600000US3118300,Garrison- NE,region.place,2013,16250,11250,41250,31250,14375,0,0,21250,50000,16250,9.1,18.2,0,18.2,27.3,27.3,0,0,0
1600000US3107065,Burchard- NE,region.place,2013,0,0,25417,17500,26250,0,0,0,0,0,5.6,0,33.3,16.7,22.2,22.2,0,0,0
1600000US3135245,Oak- NE,region.place,2013,0,6250,33750,25938,17500,0,0,20625,0,6250,0,16.7,0,50,16.7,0,0,16.7,0
1600000US3107205,Burr- NE,region.place,2013,30938,17500,39107,38571,31250,0,0,32083,0,29375,0,0,0,33.3,50,0,16.7,0,0
1600000US3110740,Cotesfield- NE,region.place,2013,0,72813,31818,31023,31250,0,0,30417,0,31111,0,0,0,57.1,9.5,14.3,19,0,0
1600000US3112945,Deweese- NE,region.place,2013,0,0,24375,22222,21667,0,0,21667,0,0,0,54.5,0,0,0,45.5,0,0,0
1600000US3126455,Lebanon- NE,region.place,2013,0,0,18750,18750,18250,0,0,53750,0,0,31.3,12.5,12.5,0,12.5,18.8,0,0,12.5
1600000US3122780,Holmesville- NE,region.place,2013,0,0,0,0,31458,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3141340,Richfield- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,45,0,0,55,0,0,0,0
1600000US3110600,Cornlea- NE,region.place,2013,40625,40208,41250,40179,40192,0,0,0,0,41250,5.6,0,0,16.7,72.2,0,5.6,0,0
1600000US3150790,Virginia- NE,region.place,2013,29375,21250,31250,27500,25000,0,0,36250,0,20000,0,20,0,46.7,26.7,6.7,0,0,0
1600000US3117320,Foster- NE,region.place,2013,38750,27500,26250,25625,25625,0,0,27083,4063,33750,6.3,12.5,0,50,31.3,0,0,0,0
1600000US3140570,Ragan- NE,region.place,2013,0,0,0,0,41250,0,0,0,0,0,0,0,0,18.2,81.8,0,0,0,0
1600000US3145575,Smithfield- NE,region.place,2013,0,0,36250,13750,20625,0,0,20625,0,36250,0,36.4,0,27.3,18.2,9.1,0,9.1,0
1600000US3126595,Lemoyne- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3144385,Seneca- NE,region.place,2013,0,8889,0,0,8750,0,0,0,0,0,0,40,0,0,0,0,0,60,0
1600000US3147850,Surprise- NE,region.place,2013,30000,23125,39375,39375,33750,0,0,30000,0,0,0,18.2,0,18.2,45.5,18.2,0,0,0
1600000US3123550,Huntley- NE,region.place,2013,0,4318,0,0,25156,0,0,0,0,0,0,0,0,42.9,28.6,28.6,0,0,0
1600000US3118720,Gilead- NE,region.place,2013,0,23750,17500,12250,17500,0,0,0,0,0,41.7,16.7,0,0,41.7,0,0,0,0
1600000US3129645,Lushton- NE,region.place,2013,0,16250,0,23750,23214,0,0,18125,0,9375,0,40,20,20,20,0,0,0,0
1600000US3130310,Magnet- NE,region.place,2013,13750,4583,31667,31667,20625,0,0,30417,0,0,9.1,27.3,18.2,27.3,0,0,0,18.2,0
1600000US3115605,Elyria- NE,region.place,2013,0,11000,0,0,12000,0,0,15000,0,0,0,0,0,0,40,60,0,0,0
1600000US3132760,Moorefield- NE,region.place,2013,0,30625,6667,10625,11250,11250,0,7083,0,0,0,0,54.5,27.3,18.2,0,0,0,0
1600000US3117950,Gandy- NE,region.place,2013,0,8125,31875,31875,23750,0,0,0,0,51250,0,22.2,0,22.2,11.1,22.2,22.2,0,0
1600000US3147360,Strang- NE,region.place,2013,50625,46875,38750,41250,43750,45625,0,0,0,53750,0,0,0,25,25,25,0,25,0
1600000US3145190,Sholes- NE,region.place,2013,0,0,51250,51250,50625,0,0,61875,0,0,0,7.7,0,0,38.5,30.8,0,23.1,0
1600000US3115815,Emmet- NE,region.place,2013,0,32917,19583,18750,19375,0,0,0,0,18750,0,66.7,0,33.3,0,0,0,0,0
1600000US3126175,Lamar- NE,region.place,2013,0,0,0,16667,15417,0,0,6875,0,0,0,0,0,50,25,25,0,0,0
1600000US3122115,Hendley- NE,region.place,2013,0,18750,27917,29583,27500,0,0,0,0,23125,0,25,0,62.5,0,12.5,0,0,0
1600000US3135560,Obert- NE,region.place,2013,0,0,34375,34375,33542,0,0,33750,0,0,0,18.2,9.1,54.5,18.2,0,0,0,0
1600000US3104545,Berea- NE,region.place,2013,0,0,0,0,51500,0,0,0,0,51500,0,0,31.3,0,0,68.8,0,0,0
1600000US3103355,Bazile Mills- NE,region.place,2013,0,37500,51250,46250,40000,0,0,23750,0,0,0,14.3,0,0,42.9,42.9,0,0,0
1600000US3130065,McLean- NE,region.place,2013,28125,26875,0,0,28750,0,0,0,0,37500,0,0,0,50,50,0,0,0,0
1600000US3101220,Ames- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3128315,Lisco- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,0
1600000US3139835,Poole- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3147290,Stockville- NE,region.place,2013,0,6875,0,0,28125,0,0,0,0,0,0,0,0,87.5,12.5,0,0,0,0
1600000US3110985,Cowles- NE,region.place,2013,0,0,0,32500,16250,0,0,0,0,0,0,25,0,25,50,0,0,0,0
1600000US3134545,Nora- NE,region.place,2013,0,0,0,0,18125,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US3107310,Burton- NE,region.place,2013,0,0,0,0,21250,0,0,0,0,0,0,33.3,33.3,0,0,33.3,0,0,0
1600000US3128140,Lindy- NE,region.place,2013,0,0,0,0,18125,0,0,0,0,0,0,100,0,0,0,0,0,0,0
1600000US3106680,Brownlee- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3103040,Barada- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
1600000US3138365,Parks- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3153205,Willow Island- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5,0,0,0,54.5
1600000US3106260,Brewster- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3101465,Anoka- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3131150,Max- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
1600000US3143650,Sarben- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3120295,Gross- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0
1600000US3140535,Raeville- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3132550,Monowi- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3152855,White Clay- NE,region.place,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US3345140,Manchester- NH,region.place,2013,38424,28938,47322,37584,32761,48398,63879,32096,22484,36372,2.5,12.4,1,19.6,24.6,17.8,5.5,9,7.4
1600000US3350260,Nashua- NH,region.place,2013,43320,28429,59020,43026,35278,53067,83972,31931,18328,37168,1.9,10.2,1.7,14.4,20,15.8,7.5,12.7,15.9
1600000US3314200,Concord- NH,region.place,2013,40616,29973,50059,39557,33475,46725,60542,31477,26574,34470,1.7,10.2,0.8,18.1,25.8,16.4,8,9.5,9.3
1600000US3318820,Dover- NH,region.place,2013,36921,27314,52310,36886,31849,47821,60740,29560,22696,34902,1.3,12.8,1.2,20.2,20.7,15.1,6.7,9.9,12.2
1600000US3365140,Rochester- NH,region.place,2013,34642,26536,45589,35967,30724,48178,51250,30071,24179,34397,1.9,13.5,1,23.9,23.2,17.2,5.9,7.5,6.1
1600000US3339300,Keene- NH,region.place,2013,39750,16728,50305,31003,21940,39824,53519,31627,22994,31701,2.3,10,1.3,18.1,25.4,17.4,5.3,12.6,7.7
1600000US3317860,Derry- NH,region.place,2013,38942,25575,51825,40724,34116,44403,51010,32878,34271,37770,2.7,10.3,1,16.5,26,17.4,8.7,9.2,8.2
1600000US3362900,Portsmouth- NH,region.place,2013,45287,30018,58693,47474,37701,46865,63418,27286,23036,34554,3.2,9.9,1.8,13.6,17.9,17.2,8.2,10,18.2
1600000US3340180,Laconia- NH,region.place,2013,33886,26960,45278,37114,31499,43613,46250,29012,22302,38148,5.1,14.4,0.7,21.8,21.9,14.8,5.1,6.9,9.3
1600000US3341300,Lebanon- NH,region.place,2013,45171,31868,50135,38008,35458,41610,58867,30675,21196,38548,3,8.6,1.1,14.6,25.9,19.7,4.5,12.4,10.2
1600000US3312900,Claremont- NH,region.place,2013,35369,25597,43261,34675,30552,36286,53438,30523,30470,36847,0.9,13.5,0.9,24.7,26.6,21.1,5.1,3,4.2
1600000US3369940,Somersworth- NH,region.place,2013,35823,22438,48914,35372,28077,47406,46164,25076,19911,37021,2.8,8.8,2.1,20.8,26.6,15.3,7.9,10.4,5.3
1600000US3343140,Londonderry- NH,region.place,2013,47617,30137,76743,56772,40625,59550,75106,42712,28333,39313,2.6,4.2,1,12,16.3,16.1,7.1,19.3,21.3
1600000US3319620,Durham- NH,region.place,2013,44943,4351,32292,5143,4630,25182,61042,26364,0,31442,12.2,16.4,6.7,12.9,6.6,9.3,8.5,7.7,19.6
1600000US3305140,Berlin- NH,region.place,2013,31291,21803,50080,34554,25769,36458,52392,21768,17594,38659,1.9,18.3,1.8,16,24.7,25.5,3,4.1,4.7
1600000US3325300,Exeter- NH,region.place,2013,37481,28374,60459,45956,35212,54013,55053,28779,13700,34282,0.5,8.6,0,19.5,21.9,13,7.5,11.8,17.1
1600000US3332980,Hampton- NH,region.place,2013,50639,33012,54352,36069,34432,57786,60028,28763,35491,38663,1.3,8.6,3.3,14.2,17.7,19.8,6.6,9.2,19.2
1600000US3347940,Milford- NH,region.place,2013,37092,31440,46172,40577,36072,44133,52159,35126,14281,35781,1.4,10.2,0.8,19.8,28,17.3,6.2,7.4,9
1600000US3333780,Hanover- NH,region.place,2013,50556,4234,80446,7428,5369,37037,77768,16518,0,35234,1,15.1,3.4,9.6,15.5,6.7,4.8,8.9,35
1600000US3327380,Franklin- NH,region.place,2013,36339,28686,38381,32983,30845,32500,53750,32213,19592,33723,1.7,13.1,2,27.9,26.9,17.9,5.3,3.1,2
1600000US3337860,Hudson- NH,region.place,2013,44645,36313,52285,42437,39494,50982,43947,38146,34762,45486,1.1,4.2,1.9,12.7,31.8,24.7,7.7,11.9,4.2
1600000US3371220,South Hooksett- NH,region.place,2013,44522,21856,63886,37394,31262,52065,85625,31583,33789,63050,1,9.4,1.8,9.3,18.9,22.7,9.6,17.6,9.5
1600000US3352260,Newmarket- NH,region.place,2013,41328,26638,40288,31181,29975,44293,48971,31398,37143,29441,1.7,16.7,2.2,22.3,22.7,14.3,5.9,6.2,8
1600000US3375140,Suncook- NH,region.place,2013,40365,31226,46118,39651,35912,59531,54107,29479,41094,37063,1.1,7.4,3.7,17.2,32.7,21.8,6.9,5.3,4
1600000US3352500,Newport- NH,region.place,2013,40860,26371,41417,35914,31982,32583,41725,32083,45833,38893,2.8,11.3,0.7,18.2,41.6,12,5.3,5.5,2.6
1600000US3342500,Littleton- NH,region.place,2013,36123,25648,45485,40361,34219,42667,58140,30912,16711,44345,4,16.6,3.6,13.3,30.2,15,3.1,3.6,10.5
1600000US3337220,Hooksett- NH,region.place,2013,46034,26556,47917,39577,35897,39213,36111,35893,0,41188,3.7,4.5,1.7,15,29.7,16.5,9.1,10.1,9.7
1600000US3361220,Pinardville- NH,region.place,2013,37417,30827,50735,46182,35088,44821,75583,42378,27857,36136,1.4,10.2,1.8,19.2,26.8,20.1,5.3,8.3,6.8
1600000US3362580,Plymouth- NH,region.place,2013,26922,5524,60345,6709,6141,41304,61202,18636,0,26848,9.3,9.8,8.6,11.1,13.5,19.5,2.4,12.4,13.5
1600000US3321780,East Merrimack- NH,region.place,2013,44303,35833,45804,42056,38739,50852,27159,39676,29125,37071,0,6.4,3.2,23.2,25.2,22.5,7.8,7.1,4.6
1600000US3377100,Tilton Northfield- NH,region.place,2013,34324,29674,37801,32008,30801,33106,54839,30600,23319,36350,1.4,15.5,0.8,28.1,28.6,15.7,3.5,3.6,2.8
1600000US3325940,Farmington- NH,region.place,2013,36114,25287,52825,41597,30720,53611,40658,36590,33643,32197,6,18.4,0,9.8,29.6,18.9,6.3,4.2,6.8
1600000US3363940,Raymond- NH,region.place,2013,39806,30891,48568,42639,38243,43083,78079,35893,30152,41932,1.1,13,0.8,15.7,31.9,16.5,7.7,10.9,2.4
1600000US3329780,Goffstown- NH,region.place,2013,45370,33372,53705,46511,42171,47550,46755,31979,0,34967,2.2,8.9,0,14.4,27.9,21.9,11.4,8.9,4.4
1600000US3360500,Peterborough- NH,region.place,2013,30474,28341,47118,37206,31679,32957,58400,35294,0,22404,2.4,15.3,1.5,24.6,31.4,5.9,3.4,2.4,13.1
1600000US3386340,Wolfeboro- NH,region.place,2013,49219,36131,54185,44333,39710,84712,60294,40673,0,22161,4.8,2.4,0,5.8,30,18,17.2,12.9,8.9
1600000US3338420,Jaffrey- NH,region.place,2013,36892,29717,48828,26620,28364,45843,66656,36410,15625,35616,3.1,14.4,0,15.2,39,8.2,6,12.5,1.6
1600000US3336020,Hillsborough- NH,region.place,2013,35658,26860,44982,43180,35544,0,58750,42897,31213,42721,0,8.7,0,20.5,29.2,20.1,2.5,5.4,13.5
1600000US3353860,North Conway- NH,region.place,2013,21698,13556,34856,24852,20947,30313,50148,27386,0,17392,4.3,24.9,9.1,20.5,22.6,14.9,0,1.9,1.8
1600000US3335460,Henniker- NH,region.place,2013,31207,7029,85536,47375,17087,85202,58508,46250,0,27974,1.2,12.6,4.1,13,9.8,16.1,6.5,21.5,15.2
1600000US3333140,Hampton Beach- NH,region.place,2013,41607,27258,82500,54688,41124,97284,76058,19219,16793,50104,13.7,3.3,0,12.4,10,8,5.9,20.6,26.1
1600000US3307620,Bristol- NH,region.place,2013,34023,32891,42706,37969,33963,54412,46034,26661,40400,27417,0,16.5,0,24.8,45.8,5.3,4.7,3,0
1600000US3361860,Pittsfield- NH,region.place,2013,26140,25222,43118,38803,32617,38636,0,27088,42708,42986,7.7,12.3,4.8,18.6,40.6,8.8,1.6,1.4,4.2
1600000US3314340,Contoocook- NH,region.place,2013,48354,35588,50861,40118,36985,43654,40982,41628,0,37255,0,0,0,2.6,48.5,19.7,15,9.9,4.3
1600000US3385460,Winchester- NH,region.place,2013,39286,22212,36742,24479,23041,17038,23472,21500,11042,43355,1.5,15.7,0,23.2,31.8,16.9,6.1,0,4.8
1600000US3304660,Belmont- NH,region.place,2013,35868,31000,42008,40379,35163,0,0,38140,0,43143,0,12,1.8,25.8,35.1,25.3,0,0,0
1600000US3330180,Gorham- NH,region.place,2013,45037,18068,39427,36591,27112,23839,70417,19688,0,36758,1.3,17.3,0.9,16.3,37,17.3,8.6,0,1.3
1600000US3301620,Antrim- NH,region.place,2013,31699,26127,51827,34866,30683,30729,58906,30724,0,33542,1,7.5,0,37,17,13.2,9.3,10.1,4.9
1600000US3340340,Lancaster- NH,region.place,2013,36818,22969,42353,24125,23611,30909,57722,40257,13405,23125,10.7,15.5,1.2,8.9,28.9,22.7,4.3,1.4,6.6
1600000US3377300,Troy- NH,region.place,2013,26615,22847,51731,32292,25247,28750,49167,25338,21471,34286,0,15.1,6,23.9,21.5,9.8,13.1,3.3,7.3
1600000US3347060,Meredith- NH,region.place,2013,32309,20202,31406,20385,20256,65185,110282,25833,0,12025,10,2.4,11.6,31.9,8.9,10,7,2.4,15.7
1600000US3336580,Hinsdale- NH,region.place,2013,26220,19038,42813,24500,21194,21144,45833,26369,0,19258,0,18.7,0,28.1,16.4,21,0,15.9,0
1600000US3313700,Colebrook- NH,region.place,2013,23000,15959,39766,23250,18533,35625,46438,20625,8646,16406,13.4,19,5.4,14.4,22.9,13.9,4.6,3.1,3.3
1600000US3352020,New London- NH,region.place,2013,33125,5625,26500,4258,5008,14625,40417,25980,0,0,6.3,0,26.1,28.5,2.4,30.4,0,6.3,0
1600000US3368340,Seabrook Beach- NH,region.place,2013,11012,11930,50185,30833,24514,52269,6875,11935,30566,45870,28.9,10,7.5,5,10.3,22.8,2.5,8.9,4.2
1600000US3324580,Epping- NH,region.place,2013,28382,24333,52456,44850,40731,63125,44800,40469,0,40714,0,19.1,0,12.8,13.8,30,5.6,11.3,7.4
1600000US3331860,Greenville- NH,region.place,2013,35667,21302,40417,36800,34875,56500,52750,34904,36515,41406,4.7,12.9,0,11.4,38.9,16.8,2.2,6.9,6.2
1600000US3332260,Groveton- NH,region.place,2013,26875,17214,33929,27768,19902,17381,0,28942,16094,27308,0,34.4,1.4,31,18.3,10.1,0,4.8,0
1600000US3387140,Woodsville- NH,region.place,2013,21842,18224,41683,19512,19104,28816,0,21741,18292,19321,8.6,29,0,24.2,17.8,17.1,0,3.3,0
1600000US3356420,North Walpole- NH,region.place,2013,31380,25063,41540,40616,31058,60625,83088,26735,0,40346,0,7.8,2.2,34.5,27.2,17,0,4.1,7.3
1600000US3314580,Conway- NH,region.place,2013,29286,25395,35648,31226,26908,27634,0,25119,30093,35442,0,2.5,0,53.8,26.3,10.4,0,0,7
1600000US3301940,Ashland- NH,region.place,2013,25658,20616,37407,32938,22481,29464,0,32902,42763,22283,0.9,24.1,1.5,30.7,29.5,10.5,1.5,1.2,0
1600000US3385140,Wilton- NH,region.place,2013,36950,33924,44612,45174,40984,70250,44268,34767,0,37450,0,13.1,2,18.2,38.3,13.1,4.5,8.6,2.3
1600000US3383700,West Swanzey- NH,region.place,2013,75165,21545,30598,17115,21273,20698,106442,10673,0,33462,0,19,0,23.6,10.7,13.7,0,14.6,18.4
1600000US3384340,Whitefield- NH,region.place,2013,30772,24306,43056,30699,27208,38036,53750,23929,30833,25769,2.9,21.4,2.9,22.3,29.2,15,2.1,2.9,1.1
1600000US3324260,Enfield- NH,region.place,2013,42647,35102,40214,36585,35778,54286,79435,24797,0,32472,0,15.7,0,10.1,39.2,8.8,5.7,15.3,5.2
1600000US3341940,Lisbon- NH,region.place,2013,31042,23787,38438,29196,24744,38125,59167,28571,16964,27321,4.2,19.8,1.8,28.4,19.8,11.4,3.9,9,1.8
1600000US3311300,Charlestown- NH,region.place,2013,38401,36563,33750,35657,35943,0,31250,35192,0,43261,0,0,0,36.8,55.9,4,0,0,3.3
1600000US3305380,Bethlehem- NH,region.place,2013,34083,24706,36250,28897,27295,27500,44821,25795,26250,44125,3.1,17.2,0,30.4,26.4,8,8.6,2.1,4.3
1600000US3345380,Marlborough- NH,region.place,2013,39300,34167,42750,32950,33582,40804,34236,37550,23214,24737,3.4,21.8,1.3,17.3,17.8,29.9,5.2,0,3.1
1600000US3367460,Sanbornville- NH,region.place,2013,52829,24758,43420,36950,35313,35263,0,40515,0,42760,0,16.8,0,0,44.5,19.3,0,11.7,7.7
1600000US3348580,Milton- NH,region.place,2013,40598,37601,46823,31533,33654,38417,0,33077,0,39773,0,0,0,26.2,33.3,15.5,7.1,7.9,9.9
1600000US3354740,North Haverhill- NH,region.place,2013,39167,38429,43000,16750,26495,38750,0,21125,16250,39570,3.6,6.4,0,28.4,24.8,22.4,2.8,1.6,10
1600000US3310820,Center Ossipee- NH,region.place,2013,26172,22209,56324,55037,38750,0,0,40379,0,26346,0,17.3,0,15.7,16.9,20.2,16.9,12.9,0
1600000US3300980,Alton- NH,region.place,2013,60365,34926,49329,48963,48513,48971,0,0,0,48140,0,0,0,6.3,45.1,24.6,5.6,18.3,0
1600000US3341780,Lincoln- NH,region.place,2013,27031,18529,28125,21985,20313,33125,0,22455,27857,19779,3.2,27.2,5.6,33.6,10.4,8.8,0,6.4,4.8
1600000US3343300,Loudon- NH,region.place,2013,88145,30833,44375,42778,35217,34583,0,43056,0,53750,0,8.4,0,17.4,16.2,22.8,3.6,22.2,9.6
1600000US3308900,Canaan- NH,region.place,2013,57656,26607,92250,19896,26429,55875,0,19583,0,36875,0,9.5,0,0,21.4,45.2,0,4,19.8
1600000US3301220,Amherst- NH,region.place,2013,17222,16500,137969,44167,29500,43906,160278,0,0,0,0,10.2,15.3,10.2,10.7,0,4.5,0,49.2
1600000US3378500,Warner- NH,region.place,2013,46250,45677,65625,17000,39659,45909,54904,24750,0,41364,3,12.4,0,8.3,27.2,17.2,3.6,15.4,13
