area_id,area_name,area_type,year,percent_associates_degree,percent_bachelors_degree_or_higher,percent_graduate_or_professional_degree,percent_high_school_graduate_or_higher,percent_less_than_9th_grade
1600000US4708960,Bruceton- TN,region.place,2013,1.7,18.8,5.6,79.3,7.6
1600000US4753600,Norris- TN,region.place,2013,5.9,52.1,27.6,93.9,3
1600000US4743640,Lookout Mountain- TN,region.place,2013,0.9,80.3,33,99.2,0.1
1600000US4743700,Loretto- TN,region.place,2013,2.3,13.3,3.7,76.5,5.9
1600000US4703120,Banner Hill- TN,region.place,2013,2.3,5.9,2.5,68.6,12
1600000US4740240,Lake City- TN,region.place,2013,2.7,2.2,0.2,63.8,13.7
1600000US4758120,Pikeville- TN,region.place,2013,4.2,9.4,3.7,68.5,15.7
1600000US4770240,Spencer- TN,region.place,2013,2.3,8.9,4.3,79.1,9.7
1600000US4737600,Jacksboro- TN,region.place,2013,8.6,10.3,5.2,80.4,7.6
1600000US4724320,Erin- TN,region.place,2013,4.4,11.1,3.9,76.5,12.2
1600000US4774880,Tracy City- TN,region.place,2013,4.5,9.7,3,74.8,12.3
1600000US4737780,Jamestown- TN,region.place,2013,4.4,10.4,0.9,59.1,24.8
1600000US4730760,Graysville- TN,region.place,2013,1.4,1.9,0.5,64.3,11.1
1600000US4765642,Rural Hill- TN,region.place,2013,12.7,17.7,8.1,97.1,0.6
1600000US4731490,Gruetli-Laager- TN,region.place,2013,5,7.6,3.8,69.2,13.3
1600000US4719880,Decatur- TN,region.place,2013,8,9,2.6,83.4,7.4
1600000US4774100,Three Way- TN,region.place,2013,6.8,29.8,9.9,92.1,2.9
1600000US4722500,East Cleveland- TN,region.place,2013,4.3,2.6,0.8,57.6,25.7
1600000US4758840,Piperton- TN,region.place,2013,6.7,30.5,11.7,91.7,1.7
1600000US4776180,Unionville- TN,region.place,2013,3.4,10.5,3.1,85.8,4.9
1600000US4709880,Burns- TN,region.place,2013,7.1,13.4,5.6,84.7,3.5
1600000US4712100,Celina- TN,region.place,2013,1.9,13.5,6.4,70,14.6
1600000US4703680,Baxter- TN,region.place,2013,3.4,15.5,4.6,74.3,14.4
1600000US4769680,South Carthage- TN,region.place,2013,4.5,7.6,1.8,74.4,12.2
1600000US4746420,Mason- TN,region.place,2013,2.3,6.2,0,73.3,5.2
1600000US4721400,Dover- TN,region.place,2013,4.9,22.9,11.3,82.5,7.3
1600000US4739400,Kimball- TN,region.place,2013,12,9.7,3,81.8,4.7
1600000US4717700,Cowan- TN,region.place,2013,6.8,7,2.8,77.4,10.1
1600000US4769460,Sneedville- TN,region.place,2013,3.2,9,4,71.7,16.2
1600000US4763840,Roan Mountain- TN,region.place,2013,0.7,10.4,4.2,77.3,8
1600000US4778320,Watertown- TN,region.place,2013,5.1,8.4,1.9,75.9,9.4
1600000US4777480,Vonore- TN,region.place,2013,9.5,11.7,6.2,81.6,10.1
1600000US4765820,Rutledge- TN,region.place,2013,6.5,12.9,5.8,82.2,8.4
1600000US4736640,Huntsville- TN,region.place,2013,4,12.5,5.4,75,12.6
1600000US4751402,Mowbray Mountain- TN,region.place,2013,5.7,20.9,7.1,81.3,4.8
1600000US4775240,Troy- TN,region.place,2013,4.5,7,3,78.7,9.6
1600000US4730700,Gray- TN,region.place,2013,8.3,28.7,14.2,88.9,6
1600000US4729300,Gleason- TN,region.place,2013,2.2,17.8,4.1,73.9,10.6
1600000US4749740,Monteagle- TN,region.place,2013,4.3,20.9,4.9,75.6,10.2
1600000US4731420,Grimsley- TN,region.place,2013,6.3,1.1,0,77.1,10.6
1600000US4760500,Powells Crossroads- TN,region.place,2013,7.1,8.9,2.6,79,8.9
1600000US4718620,Crump- TN,region.place,2013,6.1,5.1,0.4,72.6,13.1
1600000US4726120,Fincastle- TN,region.place,2013,4.4,17.4,4.7,67,14
1600000US4748460,Midtown- TN,region.place,2013,11.8,11.9,3.6,83.9,3
1600000US4773460,Tennessee Ridge- TN,region.place,2013,5.3,9.6,2.3,78.8,7.2
1600000US4780740,Wildwood- TN,region.place,2013,18.1,20.7,10.6,93.7,0
1600000US4725560,Falling Water- TN,region.place,2013,11.8,27,9.8,88.9,6.9
1600000US4725540,Fall Branch- TN,region.place,2013,2.4,18.5,9.1,80.8,4.6
1600000US4712880,Chapel Hill- TN,region.place,2013,6,21.3,4.8,86.6,6.3
1600000US4753240,New Union- TN,region.place,2013,0,31.5,11.8,92.5,4.3
1600000US4730120,Gordonsville- TN,region.place,2013,6.4,13.4,6.1,84.4,5.8
1600000US4700940,Altamont- TN,region.place,2013,2,4.4,1.1,59.6,23.1
1600000US4755820,Olivet- TN,region.place,2013,3.1,15.3,4.3,76.1,4.7
1600000US4701640,Ardmore- TN,region.place,2013,2.6,8.5,1.7,76.9,8.1
1600000US4710180,Byrdstown- TN,region.place,2013,6.3,8.1,1.6,75.3,15.7
1600000US4707860,Bradford- TN,region.place,2013,2,13.3,5.2,74.4,9.5
1600000US4739140,Kenton- TN,region.place,2013,3,4.9,1,75.3,11.4
1600000US4743420,Lone Oak- TN,region.place,2013,3,16.9,6.7,82.4,5.6
1600000US4720930,Dodson Branch- TN,region.place,2013,2.1,2.6,2.6,79.9,3.4
1600000US4728420,Gainesboro- TN,region.place,2013,8.9,10.7,3.7,80.2,8.8
1600000US4713080,Charlotte- TN,region.place,2013,7.8,4.8,1.3,79,4.1
1600000US4752940,New Market- TN,region.place,2013,3.8,14,6.3,79.6,10.3
1600000US4765760,Rutherford- TN,region.place,2013,5.1,10.9,2.6,78.6,6.5
1600000US4730880,Greenback- TN,region.place,2013,6.5,9.4,1.7,81,4
1600000US4717180,Cornersville- TN,region.place,2013,9.7,12,3.1,84.7,6.1
1600000US4744300,Luttrell- TN,region.place,2013,4.4,4.4,3,67.2,15
1600000US4755240,Obion- TN,region.place,2013,4.2,8.2,1.8,71,10.6
1600000US4767540,Sharon- TN,region.place,2013,4,15,2,82.1,3.8
1600000US4702380,Atwood- TN,region.place,2013,5.9,7.2,1.2,79.3,7.6
1600000US4733360,Henning- TN,region.place,2013,0.1,2.2,1.1,61.6,18.3
1600000US4775100,Trezevant- TN,region.place,2013,1.6,16.8,2.5,78.3,9.8
1600000US4762000,Red Boiling Springs- TN,region.place,2013,5.3,6.7,3.4,58.6,20.8
1600000US4743160,Lobelville- TN,region.place,2013,3,9.8,2.2,74.5,6.1
1600000US4753380,Niota- TN,region.place,2013,4,7.6,0,69.1,10.2
1600000US4742720,Linden- TN,region.place,2013,0.8,7.5,3.3,75.5,10.9
1600000US4773260,Tellico Plains- TN,region.place,2013,5,9.5,3.2,66.4,14.2
1600000US4749940,Mooresburg- TN,region.place,2013,2.8,6.9,3,74.9,11.9
1600000US4744360,Lyles- TN,region.place,2013,0,12.5,0,84.7,8.8
1600000US4700620,Alexandria- TN,region.place,2013,6.3,7,2.2,82.2,6.6
1600000US4719900,Decaturville- TN,region.place,2013,2.3,7.6,1.9,72.2,11.2
1600000US4756020,Orlinda- TN,region.place,2013,3.4,11.6,3.1,76.1,4.4
1600000US4752780,New Hope- TN,region.place,2013,5.4,9.5,2.3,75.3,11
1600000US4716480,Collinwood- TN,region.place,2013,5.2,11.3,5.7,70.3,13.1
1600000US4728740,Gates- TN,region.place,2013,1.9,5.2,2.6,71.8,9.9
1600000US4766880,Scotts Hill- TN,region.place,2013,10.2,9.1,3.8,82.8,4
1600000US4764160,Rockford- TN,region.place,2013,7.3,24.8,13,81.4,6
1600000US4756560,Palmer- TN,region.place,2013,3.7,2,0,71.1,13.4
1600000US4773220,Telford- TN,region.place,2013,5.1,8.2,2.2,79.4,0
1600000US4723660,Elkton- TN,region.place,2013,6.1,16.4,4.2,82.3,5.5
1600000US4711440,Castalian Springs- TN,region.place,2013,5.6,12.1,1.4,90.3,5.6
1600000US4757900,Philadelphia- TN,region.place,2013,2,6.8,2.3,75.5,13.2
1600000US4727960,Friendship- TN,region.place,2013,9.9,6.5,1.9,73.9,6.7
1600000US4707280,Bon Aqua Junction- TN,region.place,2013,4.3,5.7,1.9,74.5,11.8
1600000US4728060,Friendsville- TN,region.place,2013,5.9,9.4,2.8,78.9,8.2
1600000US4777820,Walnut Grove- TN,region.place,2013,10.1,14.4,14,92.5,3.8
1600000US4766160,St. Joseph- TN,region.place,2013,4.1,4.8,0.7,76.7,11.5
1600000US4781280,Winfield- TN,region.place,2013,7.3,11,1.4,67.6,14.7
1600000US4761160,Puryear- TN,region.place,2013,6.3,8.6,4.7,81.2,7.7
1600000US4722920,Eastview- TN,region.place,2013,6,11.3,4.1,83.5,6.9
1600000US4728560,Gallaway- TN,region.place,2013,0,9,2.4,69.1,16.3
1600000US4717840,Crab Orchard- TN,region.place,2013,1.9,4.8,1.5,67.8,17.7
1600000US4778100,Wartburg- TN,region.place,2013,4.1,15.1,6.5,79.9,10.8
1600000US4736600,Huntland- TN,region.place,2013,6.2,8.4,1.6,75.3,12.1
1600000US4700200,Adams- TN,region.place,2013,20.9,15,4,82.8,3.3
1600000US4705380,Bethel Springs- TN,region.place,2013,4.2,10,2.6,75.7,9.4
1600000US4715920,Coalmont- TN,region.place,2013,5.8,4.8,2.3,60.7,20.2
1600000US4704240,Beersheba Springs- TN,region.place,2013,1.7,9.9,1.2,46.9,28.3
1600000US4709560,Bulls Gap- TN,region.place,2013,3.8,7.4,5.1,77.6,9.2
1600000US4748340,Middleton- TN,region.place,2013,3.7,13.9,4.8,81.5,5.3
1600000US4772040,Summertown- TN,region.place,2013,9.8,11,5.9,89.5,0
1600000US4700660,Allardt- TN,region.place,2013,4.9,12.2,2.4,76.9,11.8
1600000US4765240,Rossville- TN,region.place,2013,5.5,31.9,6.5,93,2.7
1600000US4775160,Trimble- TN,region.place,2013,4.5,12,3.1,81.4,8.3
1600000US4731680,Guys- TN,region.place,2013,2.5,18.2,5.5,82.3,11.9
1600000US4750220,Morrison- TN,region.place,2013,5.6,7.7,4,68.8,17.7
1600000US4757740,Petersburg- TN,region.place,2013,1,14.1,5.9,71.5,9.7
1600000US4746540,Maury City- TN,region.place,2013,0.8,4.8,1.8,74.1,6.8
1600000US4774860,Townsend- TN,region.place,2013,6.5,20.9,3.8,93.7,2.2
1600000US4757780,Petros- TN,region.place,2013,6.5,0,0,74.4,6.3
1600000US4722360,Eagleville- TN,region.place,2013,0.9,19,4.6,92.3,1.3
1600000US4721500,Doyle- TN,region.place,2013,5.6,4.8,4.3,82.4,9.1
1600000US4778120,Wartrace- TN,region.place,2013,1.7,17.9,3.5,78.6,5
1600000US4715120,Clarkrange- TN,region.place,2013,10.5,11,7.7,81.3,7.2
1600000US4735280,Hollow Rock- TN,region.place,2013,1.7,10.2,2.6,72.1,11.2
1600000US4705860,Big Sandy- TN,region.place,2013,1.1,4.3,0.9,70.9,12.8
1600000US4733120,Helenwood- TN,region.place,2013,0,18.7,0,88.4,3.3
1600000US4713020,Charleston- TN,region.place,2013,5.5,4,3,79.8,9.5
1600000US4748180,Michie- TN,region.place,2013,3.6,5.9,0.8,68.1,10.9
1600000US4733400,Henry- TN,region.place,2013,0.6,4.8,2.1,63.3,17.6
1600000US4749360,Minor Hill- TN,region.place,2013,4.8,12.3,0.9,76.6,5.4
1600000US4728380,Gadsden- TN,region.place,2013,4.9,12.1,4.4,72.1,6.7
1600000US4772140,Sunbright- TN,region.place,2013,9.1,12.2,3.1,91.8,1.7
1600000US4781020,Williston- TN,region.place,2013,4.3,12.1,1.6,70.8,17.7
1600000US4719500,Darden- TN,region.place,2013,7.4,8.8,3.9,83.1,10.2
1600000US4718820,Cumberland City- TN,region.place,2013,3.2,12.3,2.5,89.8,2.8
1600000US4750300,Moscow- TN,region.place,2013,6.2,10.7,4.5,78.6,9
1600000US4726580,Flintville- TN,region.place,2013,4.5,2,0,73.6,4.8
1600000US4717420,Cottontown- TN,region.place,2013,3,13.9,8.9,94.7,3.3
1600000US4702780,Baileyton- TN,region.place,2013,3.5,7,5.7,80.1,7.3
1600000US4763080,Ridgeside- TN,region.place,2013,3,64.8,24.4,94.2,3
1600000US4759240,Pleasant Hill- TN,region.place,2013,4.2,25.6,16,78.4,18.6
1600000US4710440,Calhoun- TN,region.place,2013,10.7,12.7,5.1,82.8,5.6
1600000US4717000,Copperhill- TN,region.place,2013,5.3,10,3.8,75.4,10
1600000US4762580,Riceville- TN,region.place,2013,22.2,3.9,3.9,83.1,0
1600000US4721740,Ducktown- TN,region.place,2013,9,6.9,1.7,65.2,21.7
1600000US4740732,Lakewood Park- TN,region.place,2013,6.1,4.9,0,81.4,10.1
1600000US4729160,Gilt Edge- TN,region.place,2013,4.8,10.4,5.1,72.2,5.4
1600000US4724990,Fairgarden- TN,region.place,2013,5.2,20.5,0,90.5,4.3
1600000US4778240,Watauga- TN,region.place,2013,6.9,8.6,1.3,81.2,3.3
1600000US4724460,Ethridge- TN,region.place,2013,2.4,5,0,86.4,4.5
1600000US4736000,Hornbeak- TN,region.place,2013,5.9,4.6,0.3,82.6,3.9
1600000US4704460,Bell Buckle- TN,region.place,2013,8.9,37.5,19.7,86.3,5.4
1600000US4715140,Clarksburg- TN,region.place,2013,2.7,14.3,3.7,70.3,12.3
1600000US4705140,Berry Hill- TN,region.place,2013,8.4,45.7,11.2,89.6,2.2
1600000US4709860,Burlison- TN,region.place,2013,9.8,10.8,1.7,83.4,8.1
1600000US4774640,Toone- TN,region.place,2013,5,10.6,4.3,78.4,9.3
1600000US4758940,Pittman Center- TN,region.place,2013,4.8,21.6,6.7,81.6,9.5
1600000US4702400,Auburntown- TN,region.place,2013,4.8,13.8,5.6,86.2,3.3
1600000US4729020,Gibson- TN,region.place,2013,2,12.2,6.9,78,7.3
1600000US4734700,Hillsboro- TN,region.place,2013,0,27.4,8.7,86.9,0
1600000US4752520,New Deal- TN,region.place,2013,6.6,9.1,0,82.8,5.1
1600000US4776860,Vanleer- TN,region.place,2013,4.1,13.9,5.1,68.4,9.5
1600000US4730280,Grand Junction- TN,region.place,2013,1.5,10.8,4.5,77,4.5
1600000US4726490,Flat Top Mountain- TN,region.place,2013,10.3,13.8,5.6,90.9,4.4
1600000US4781700,Woodland Mills- TN,region.place,2013,2.7,13.9,7.5,86.1,1.4
1600000US4703078,Baneberry- TN,region.place,2013,9.7,17.8,5.1,88.6,3.2
1600000US4770820,Stanton- TN,region.place,2013,0,0.4,0.4,65.4,5
1600000US4766340,Saltillo- TN,region.place,2013,1.6,5,0.6,65.3,14.4
1600000US4742040,Liberty- TN,region.place,2013,0.8,9.7,0.8,79.4,8.6
1600000US4718880,Cumberland Gap- TN,region.place,2013,3.5,34.3,13.6,83.8,10.1
1600000US4711980,Cedar Hill- TN,region.place,2013,1.8,9,4,69.1,10.3
1600000US4766660,Sardis- TN,region.place,2013,1.8,9.4,4,81.2,7.6
1600000US4757500,Pelham- TN,region.place,2013,3.8,15.9,0,88.3,0
1600000US4777760,Walnut Grove- TN,region.place,2013,13.7,12.3,0,61,26.3
1600000US4705500,Bethpage- TN,region.place,2013,8.8,10.1,0,87.7,4.1
1600000US4721420,Dowelltown- TN,region.place,2013,3.5,12.6,3.9,76.2,13.9
1600000US4770840,Stantonville- TN,region.place,2013,1.2,7,2.5,76.5,9.1
1600000US4755900,Ooltewah- TN,region.place,2013,5.7,16.2,6.7,90.2,4
1600000US4726160,Finger- TN,region.place,2013,2.6,14.7,6.1,74.5,12.1
1600000US4761520,Ramer- TN,region.place,2013,4.9,7.1,3.6,81.7,9.8
1600000US4714220,Chesterfield- TN,region.place,2013,1.5,8.6,7.1,86.8,5.1
1600000US4744420,Lynnville- TN,region.place,2013,3.4,17.1,7.7,79.1,10.3
1600000US4756870,Parker's Crossroads- TN,region.place,2013,3.5,12.6,0.4,79.7,7.8
1600000US4724960,Fairfield- TN,region.place,2013,0,0,0,46.7,27.7
1600000US4728680,Garland- TN,region.place,2013,3.7,16.7,5.1,84.2,4.2
1600000US4763800,Rives- TN,region.place,2013,0,5.1,0,86.4,2.5
1600000US4754280,Oakdale- TN,region.place,2013,2.6,16,6.2,84.5,2.6
1600000US4782360,Yorkville- TN,region.place,2013,4.2,21.5,11.5,87.4,4.7
1600000US4766360,Samburg- TN,region.place,2013,2.6,5.2,1.1,56.7,9.6
1600000US4736080,Hornsby- TN,region.place,2013,7.2,5.4,1.2,70.1,4.8
1600000US4707840,Braden- TN,region.place,2013,5.2,14.1,1.6,82.2,7.3
1600000US4748920,Milledgeville- TN,region.place,2013,3.1,4.5,1.3,68.6,12.1
1600000US4724640,Eva- TN,region.place,2013,0,3.4,0,79,0
1600000US4745000,McLemoresville- TN,region.place,2013,6,16.1,6,83.9,8.3
1600000US4712380,Centertown- TN,region.place,2013,10.6,11.7,2.8,85.6,3.9
1600000US4782120,Wrigley- TN,region.place,2013,0,0,0,59.6,28.8
1600000US4707620,Bowman- TN,region.place,2013,21.4,13.7,7.1,71.4,0
1600000US4757040,Parrottsville- TN,region.place,2013,2.8,4.4,0,79.4,2.8
1600000US4777980,Walterhill- TN,region.place,2013,0,46.8,22.6,100,0
1600000US4768560,Silerton- TN,region.place,2013,2.9,35,8.7,91.3,1.9
1600000US4763920,Robbins- TN,region.place,2013,7.9,24.5,9.9,83.4,13.9
1600000US4724240,Enville- TN,region.place,2013,1.9,7.6,5.1,72,10.8
1600000US4723440,Elgin- TN,region.place,2013,0,0.6,0.6,73.9,25.5
1600000US4749460,Mitchellville- TN,region.place,2013,2.3,3.1,0.8,75.4,6.9
1600000US4737360,Iron City- TN,region.place,2013,3.1,2.4,0,68.5,18.9
1600000US4769080,Slayden- TN,region.place,2013,2.9,7.9,3.6,63.3,17.3
1600000US4756040,Orme- TN,region.place,2013,18.3,5.2,2.6,79.1,6.1
1600000US4733920,Hickory Valley- TN,region.place,2013,1.4,4.9,3.5,63.9,0
1600000US4708080,Bransford- TN,region.place,2013,0,0,0,94.6,5.4
1600000US4753580,Normandy- TN,region.place,2013,0,12,0,82.1,0
1600000US4747020,Medon- TN,region.place,2013,8.5,17.1,0,82.9,6.8
1600000US4701220,Andersonville- TN,region.place,2013,10.2,56.8,17.8,88.1,0
1600000US4766680,Saulsbury- TN,region.place,2013,2.7,8.2,1.4,80.8,8.2
1600000US4754640,Oak Grove- TN,region.place,2013,8,17,11.4,89.8,0
1600000US4777700,Walland- TN,region.place,2013,5.1,12.8,0,100,0
1600000US4717340,Cottage Grove- TN,region.place,2013,15.9,19.5,8.5,87.8,3.7
1600000US4740200,La Grange- TN,region.place,2013,6.8,42.5,19.2,84.9,15.1
1600000US4730220,Graball- TN,region.place,2013,0,17.6,0,91.9,8.1
1600000US4777400,Viola- TN,region.place,2013,1.6,0,0,62.3,16.4
1600000US4835000,Houston- TX,region.place,2013,4.6,29.2,11.1,75.4,14
1600000US4865000,San Antonio- TX,region.place,2013,6.9,24.6,8.9,80.7,9.7
1600000US4819000,Dallas- TX,region.place,2013,4.5,29.4,10.9,74.2,13.6
1600000US4805000,Austin- TX,region.place,2013,5.2,45.6,16.6,86.7,7
1600000US4827000,Fort Worth- TX,region.place,2013,5.9,26.5,8.4,79.9,10
1600000US4824000,El Paso- TX,region.place,2013,7.1,22.7,7.4,76.4,14.5
1600000US4804000,Arlington- TX,region.place,2013,7,29.1,8.8,84.3,7.4
1600000US4817000,Corpus Christi- TX,region.place,2013,7.2,20.8,7.8,80.7,8.7
1600000US4858016,Plano- TX,region.place,2013,6.8,54.2,20.2,93.4,3.4
1600000US4841464,Laredo- TX,region.place,2013,6.3,17.7,4.9,65.3,20.6
1600000US4845000,Lubbock- TX,region.place,2013,6,29.2,10.7,85.2,6.4
1600000US4829000,Garland- TX,region.place,2013,7.3,21.4,6.3,76.7,12.1
1600000US4837000,Irving- TX,region.place,2013,5.5,34.1,12.5,79.7,11
1600000US4803000,Amarillo- TX,region.place,2013,7.6,22.7,7.3,82.6,7.5
1600000US4830464,Grand Prairie- TX,region.place,2013,6.6,22.7,6.5,79.4,9.9
1600000US4810768,Brownsville- TX,region.place,2013,5.8,16.3,4.5,62.8,22.9
1600000US4856000,Pasadena- TX,region.place,2013,5.2,13.4,4.1,70.7,15.2
1600000US4847892,Mesquite- TX,region.place,2013,8.6,18.2,5.7,80.6,7.4
1600000US4845744,McKinney- TX,region.place,2013,8.7,46.2,13.7,92.2,3.7
1600000US4845384,McAllen- TX,region.place,2013,5.5,27.1,7.7,73.6,16.6
1600000US4839148,Killeen- TX,region.place,2013,11.5,17.7,5,91.3,4
1600000US4876000,Waco- TX,region.place,2013,7.9,21.5,7.4,77.6,10
1600000US4827684,Frisco- TX,region.place,2013,6.5,58.7,17.4,96,1.6
1600000US4813024,Carrollton- TX,region.place,2013,7.8,36.4,9.9,85,7.7
1600000US4801000,Abilene- TX,region.place,2013,6.3,22.7,7.5,82.8,6.8
1600000US4819972,Denton- TX,region.place,2013,6.7,37.6,14,87.8,6
1600000US4807000,Beaumont- TX,region.place,2013,5.8,22.3,6.9,83.5,7
1600000US4848072,Midland- TX,region.place,2013,6.5,25.3,7.3,82.6,7.5
1600000US4879000,Wichita Falls- TX,region.place,2013,6.6,21.6,7.7,84.9,5.2
1600000US4853388,Odessa- TX,region.place,2013,5.7,16.3,4.8,75.4,11.3
1600000US4863500,Round Rock- TX,region.place,2013,8.4,36.8,10.9,90.5,4.2
1600000US4861796,Richardson- TX,region.place,2013,5.5,50,18.6,91.2,4.7
1600000US4872656,The Woodlands- TX,region.place,2013,5.7,59.4,20.8,96.9,1.1
1600000US4874144,Tyler- TX,region.place,2013,9.4,28.9,10,84.1,8
1600000US4842508,Lewisville- TX,region.place,2013,9,30.6,8.6,87,5.9
1600000US4815976,College Station- TX,region.place,2013,5,56.1,28,94,2.6
1600000US4864472,San Angelo- TX,region.place,2013,7,21.6,7.2,82.1,8
1600000US4856348,Pearland- TX,region.place,2013,7.4,46.6,18.4,91.7,3.3
1600000US4801924,Allen- TX,region.place,2013,8.3,51.6,17.5,95.7,2.3
1600000US4841980,League City- TX,region.place,2013,10.2,42.8,14.5,94.9,2
1600000US4843888,Longview- TX,region.place,2013,8.6,20.2,6.2,82.3,6.9
1600000US4870808,Sugar Land- TX,region.place,2013,5.5,53.9,21.8,92.6,3.4
1600000US4848768,Mission- TX,region.place,2013,4.7,22.3,7.4,71.9,17.6
1600000US4822660,Edinburg- TX,region.place,2013,5.3,26.4,7.4,77.3,14.8
1600000US4810912,Bryan- TX,region.place,2013,4.7,25.8,10.7,77.6,10
1600000US4806128,Baytown- TX,region.place,2013,7.6,13.6,4.6,74.7,11.8
1600000US4857200,Pharr- TX,region.place,2013,3.3,13,3.4,61.3,23.3
1600000US4848804,Missouri City- TX,region.place,2013,7.4,41.5,15,91.7,4.1
1600000US4872176,Temple- TX,region.place,2013,8.6,24.9,9.8,87.2,5.7
1600000US4804462,Atascocita- TX,region.place,2013,9.6,32.8,10.5,92,3.3
1600000US4826232,Flower Mound- TX,region.place,2013,7.5,57.7,17.4,97.6,0.8
1600000US4832372,Harlingen- TX,region.place,2013,7,18.3,4.9,72.7,15.2
1600000US4852356,North Richland Hills- TX,region.place,2013,8.8,29.9,8.3,91.3,2.9
1600000US4875428,Victoria- TX,region.place,2013,8.5,16.9,5.2,81.3,8
1600000US4850820,New Braunfels- TX,region.place,2013,7.8,27.8,7.3,86.6,7.4
1600000US4816432,Conroe- TX,region.place,2013,5.4,19.3,6.2,75.5,10.6
1600000US4846452,Mansfield- TX,region.place,2013,7.4,41.4,13.3,93.7,2.3
1600000US4863572,Rowlett- TX,region.place,2013,8.5,33.8,10,89.7,4
1600000US4869596,Spring- TX,region.place,2013,9,19.8,5.3,89.7,3.8
1600000US4813552,Cedar Park- TX,region.place,2013,8.1,43.3,12.6,95.3,1.7
1600000US4858820,Port Arthur- TX,region.place,2013,5.9,10.1,3,72.4,13.6
1600000US4824768,Euless- TX,region.place,2013,8.3,31,7.6,89,4.5
1600000US4829336,Georgetown- TX,region.place,2013,6.7,42.5,15.8,90.4,3.9
1600000US4857176,Pflugerville- TX,region.place,2013,11.1,36.4,11.3,92.8,3.2
1600000US4820092,DeSoto- TX,region.place,2013,9,28.3,9.2,91.6,2.8
1600000US4865600,San Marcos- TX,region.place,2013,6.2,31.1,8,86.5,6.6
1600000US4828068,Galveston- TX,region.place,2013,6,27.3,12.6,80.9,8.7
1600000US4807132,Bedford- TX,region.place,2013,9.6,34.8,9.6,94.3,1.6
1600000US4830644,Grapevine- TX,region.place,2013,6.2,44.7,13.9,92,3.7
1600000US4813492,Cedar Hill- TX,region.place,2013,9.2,31.9,11.9,91.5,3.6
1600000US4872392,Texas City- TX,region.place,2013,8,12,3.9,82,6.1
1600000US4831928,Haltom City- TX,region.place,2013,6.1,12,3.6,73,12.4
1600000US4880356,Wylie- TX,region.place,2013,8.1,34.7,7.2,93.3,2.2
1600000US4838632,Keller- TX,region.place,2013,5.8,54.4,17,96.8,0.9
1600000US4816612,Coppell- TX,region.place,2013,6.1,62.9,24.8,96.3,1.4
1600000US4835528,Huntsville- TX,region.place,2013,3.9,17.6,5.5,79.9,8.1
1600000US4821628,Duncanville- TX,region.place,2013,5.9,25,8.1,81.2,8.1
1600000US4862828,Rockwall- TX,region.place,2013,7.5,38.8,12.4,91,4
1600000US4814236,Channelview- TX,region.place,2013,6.6,11.5,4,73.6,13.7
1600000US4867496,Sherman- TX,region.place,2013,9.1,19.6,7.4,84.6,6.4
1600000US4811428,Burleson- TX,region.place,2013,7.9,23.8,7.3,93,1.7
1600000US4835576,Hurst- TX,region.place,2013,7.5,26,7.2,86,5.2
1600000US4872530,The Colony- TX,region.place,2013,9.4,33.2,10.3,94.2,2.5
1600000US4841212,Lancaster- TX,region.place,2013,8.1,18.8,5.2,85.9,5.6
1600000US4872368,Texarkana- TX,region.place,2013,7.5,25.8,10.1,88.9,3.1
1600000US4827648,Friendswood- TX,region.place,2013,9.5,49.1,15.6,95.8,1.7
1600000US4877272,Weslaco- TX,region.place,2013,5.1,18,5.8,69,19.5
1600000US4848772,Mission Bend- TX,region.place,2013,6.3,23.4,7.4,79.2,11.2
1600000US4819792,Del Rio- TX,region.place,2013,5.6,15.4,3.7,66.7,23
1600000US4845072,Lufkin- TX,region.place,2013,6.5,18.6,6.9,76.8,10.4
1600000US4865516,San Juan- TX,region.place,2013,3.4,9.3,2.6,55.8,26.7
1600000US4841440,La Porte- TX,region.place,2013,8.6,15,4.5,85.4,4.8
1600000US4866128,Schertz- TX,region.place,2013,11,31,12.6,92.2,2.7
1600000US4850256,Nacogdoches- TX,region.place,2013,5.3,29.1,11.8,82.5,7.8
1600000US4826736,Fort Hood- TX,region.place,2013,12.4,12.8,3,95.4,0.7
1600000US4816624,Copperas Cove- TX,region.place,2013,11.9,19.3,6.2,92.2,2.8
1600000US4819624,Deer Park- TX,region.place,2013,11.4,19.6,5.8,86.3,3.9
1600000US4868636,Socorro- TX,region.place,2013,5.1,7.9,2.1,55.2,29.5
1600000US4863284,Rosenberg- TX,region.place,2013,6.2,10.2,2.7,73.1,11.3
1600000US4876816,Waxahachie- TX,region.place,2013,5.6,25,8.5,85.8,6
1600000US4815364,Cleburne- TX,region.place,2013,7.2,15,3.9,77.5,9.6
1600000US4825452,Farmers Branch- TX,region.place,2013,4.3,30.8,10.1,81,9.9
1600000US4839952,Kyle- TX,region.place,2013,7.8,27.5,6.3,89,4.2
1600000US4842016,Leander- TX,region.place,2013,10.6,29.4,7.2,89.4,5.7
1600000US4843012,Little Elm- TX,region.place,2013,10.3,29.7,6.3,89,4.4
1600000US4808236,Big Spring- TX,region.place,2013,8.7,12.1,3.6,71.8,11.6
1600000US4832312,Harker Heights- TX,region.place,2013,10.2,27.4,9.3,89.7,4.2
1600000US4840588,Lake Jackson- TX,region.place,2013,9.5,30.8,10.1,91.8,2.6
1600000US4869032,Southlake- TX,region.place,2013,5.7,67.7,24.8,98,0.3
